user_id,name,age,profile_type,monthly_income,city,risk_tolerance,savings_rate,credit_score,account_age_months,preferred_payment_mode,marital_status
prod_user_0245,Mohammed Borde,64,retiree,40389,Thane,low,0.21026317093065108,706,23,Wallet,Single
prod_user_0246,Deborah Hanson,48,entrepreneur,710163,Srinagar,high,0.22475368462936743,790,102,Card,Single
prod_user_0247,Sarah Phelps,19,student,44439,Chennai,high,0.12922596861097901,692,78,UPI,Single
prod_user_0248,Miss Aimee Edwards,30,young_professional,148343,Lucknow,medium,0.27181050226835946,688,47,Wallet,Single
prod_user_0249,Amanda Jones,21,student,48217,Vasai-Virar,high,0.06364124666775318,730,109,UPI,Single
prod_user_0250,Gareth Turner,29,entrepreneur,613179,Allahabad,high,0.23703954271356284,664,65,NetBanking,Divorced
prod_user_0251,Marion Stewart,28,young_professional,63352,Chennai,medium,0.32374134484954475,798,11,Wallet,Married
prod_user_0252,Adam Williams-Faulkner,19,student,45465,Srinagar,medium,0.190187419832742,617,10,NetBanking,Single
prod_user_0253,Ekta Bhalla,30,entrepreneur,881325,Guwahati,medium,0.3297483048771136,836,59,NetBanking,Married
prod_user_0254,Jeffrey Sanchez,37,entrepreneur,468892,Raipur,medium,0.30481910623046243,819,23,NetBanking,Single
prod_user_0255,Rebecca Jackson,45,family_oriented,153037,Mumbai,low,0.3183574422718385,707,102,UPI,Married
prod_user_0256,Wridesh Tank,46,entrepreneur,829024,Bhopal,high,0.25958008254902765,708,64,NetBanking,Single
prod_user_0257,Megan Hall,41,senior_professional,480121,Rajkot,low,0.10966519447299432,819,84,UPI,Single
prod_user_0258,Michael Nolan,30,family_oriented,76449,Hyderabad,low,0.23393231987458074,822,37,UPI,Married
prod_user_0259,Megan Moore,32,entrepreneur,640979,Hyderabad,medium,0.32631571262418535,848,23,NetBanking,Single
prod_user_0260,Victoria Evans,34,freelancer,191381,Chandigarh,high,0.1710712104330162,686,72,Card,Married
prod_user_0261,Joyce Turner,43,senior_professional,131959,Allahabad,low,0.28779794129449904,759,69,UPI,Married
prod_user_0262,Ashley James,24,student,44371,Surat,high,0.1544462610963635,704,44,Wallet,Single
prod_user_0263,Wendy Phillips,39,freelancer,103168,Surat,medium,0.19022092563854437,831,109,Wallet,Single
prod_user_0264,Miss Rebecca Armstrong,68,retiree,79592,Indore,low,0.2165257146422383,715,48,UPI,Married
prod_user_0265,Mr Leon Morris,35,freelancer,64238,Gwalior,medium,0.11546098873420414,746,83,UPI,Single
prod_user_0266,Crystal Pham,45,family_oriented,106889,Vadodara,medium,0.1626667265656751,735,7,Card,Single
prod_user_0267,Zashil Devan,19,student,41386,Meerut,medium,0.15434394285574726,652,36,NetBanking,Single
prod_user_0268,Aimee Willis,33,freelancer,139788,Vadodara,high,0.26009503822487895,741,39,NetBanking,Divorced
prod_user_0269,Amanda Diaz,39,entrepreneur,178398,Indore,high,0.32848869079291343,731,53,NetBanking,Married
prod_user_0270,Chakrika Narain,31,young_professional,143257,Visakhapatnam,medium,0.32237571361494677,654,76,Wallet,Married
prod_user_0271,Ms Caroline Daniels,34,family_oriented,136472,Dhanbad,low,0.21395193242234628,712,76,NetBanking,Married
prod_user_0272,Miss Jennifer Smith,39,freelancer,168606,Lucknow,high,0.1504700937854623,740,23,Wallet,Single
prod_user_0273,Elizabeth Harrell,75,retiree,32698,Chandigarh,low,0.3517205480784864,669,12,UPI,Married
prod_user_0274,Faqid Dhaliwal,35,family_oriented,67817,Varanasi,low,0.10274243850719854,779,53,UPI,Divorced
prod_user_0275,Jasmit Chana,25,student,41972,Rajkot,medium,0.05099185354882384,741,7,UPI,Divorced
prod_user_0276,Joshua Gibson,22,student,45110,Kanpur,high,0.052571389640364084,710,19,UPI,Divorced
prod_user_0277,Tom Smith-Palmer,35,family_oriented,100313,Meerut,medium,0.34456431721398484,718,16,NetBanking,Married
prod_user_0278,Mrs Hazel Barnes,43,entrepreneur,330021,Guwahati,medium,0.18999239210197694,670,115,UPI,Single
prod_user_0279,Timothy Bhatnagar,37,entrepreneur,470490,Lucknow,high,0.11683448173868971,652,16,Wallet,Married
prod_user_0280,Dr Bruce Atkins,23,student,47083,Thane,medium,0.184218681821405,610,33,Wallet,Married
prod_user_0281,Andrew Johnson,23,young_professional,119709,Chandigarh,high,0.36979349525950267,794,10,Card,Married
prod_user_0282,David Medina,25,young_professional,106943,Meerut,medium,0.32567634095405956,832,15,NetBanking,Single
prod_user_0283,Michael Paul,62,retiree,99277,Ludhiana,low,0.3031104897630046,788,55,Card,Divorced
prod_user_0284,Ms Lynne Waters,19,student,42819,Thane,high,0.058054464792109045,711,113,UPI,Single
prod_user_0285,Teresa Ramirez,54,senior_professional,421842,Delhi,medium,0.3906761581604665,733,87,NetBanking,Married
prod_user_0286,Ms Melissa Williams,32,entrepreneur,448095,Jabalpur,high,0.22955438387186344,824,90,Wallet,Single
prod_user_0287,Hardik Pillai,33,freelancer,104605,Faridabad,medium,0.12461140290194458,689,97,Card,Divorced
prod_user_0288,Antony Long,35,entrepreneur,453221,Vasai-Virar,medium,0.12745612860887173,728,52,NetBanking,Single
prod_user_0289,Bryan Charles,30,family_oriented,99123,Jodhpur,medium,0.23465310310643547,792,58,UPI,Single
prod_user_0290,Daniel Fowler,27,young_professional,102642,Ghaziabad,medium,0.2790773665861274,850,116,Wallet,Single
prod_user_0291,Gauri Kohli,48,senior_professional,303318,Bhopal,low,0.31745315321043743,793,79,Card,Divorced
prod_user_0292,Ekapad Johal,30,entrepreneur,220584,Surat,high,0.19033937961252062,776,14,Card,Married
prod_user_0293,Megan Mills,48,senior_professional,257156,Visakhapatnam,medium,0.33479998724964566,742,37,Wallet,Divorced
prod_user_0294,Aradhana Dhillon,61,retiree,85012,Meerut,low,0.14064685770420282,651,48,Wallet,Married
prod_user_0295,Owen Choudhary,35,entrepreneur,526533,Nagpur,medium,0.19013058540373703,804,67,NetBanking,Single
prod_user_0296,Mr Gary Brown,35,entrepreneur,380605,Bhopal,high,0.3903289256450816,850,47,Wallet,Married
prod_user_0297,Amol Ghosh,36,freelancer,135686,Jabalpur,medium,0.3796201457765338,701,75,Card,Divorced
prod_user_0298,Patrick Fox,24,freelancer,161011,Chennai,medium,0.2315364862926726,724,110,Wallet,Divorced
prod_user_0299,Jenna Parkin,29,entrepreneur,739100,Surat,high,0.17260635030123966,818,97,Wallet,Married
prod_user_0300,Ashley Gordon,29,young_professional,108372,Jodhpur,high,0.2746732057649011,786,117,Wallet,Divorced
prod_user_0301,Lydia Bishop,27,young_professional,121964,Chandigarh,medium,0.1328108275732861,713,91,NetBanking,Single
prod_user_0302,Amanda Lutz,18,student,46911,Kalyan-Dombivali,high,0.19502167003529086,684,19,UPI,Single
prod_user_0303,Brian Joseph,26,young_professional,59098,Varanasi,medium,0.23373356545147206,750,104,Card,Married
prod_user_0304,Bobby Franklin,29,young_professional,43703,Ahmedabad,high,0.22479262855771381,671,112,Card,Married
prod_user_0305,Anvi Nair,45,senior_professional,338725,Srinagar,low,0.2563344489401415,739,18,Wallet,Divorced
prod_user_0306,Kerry Chavez DDS,25,student,30900,Delhi,medium,0.09503961247729106,629,114,NetBanking,Divorced
prod_user_0307,Tanveer Sani,32,young_professional,134864,Bhopal,medium,0.3789767339465778,839,72,Card,Divorced
prod_user_0308,Jennifer Wilcox,38,family_oriented,196761,Meerut,medium,0.3875387865201849,709,86,Card,Single
prod_user_0309,Brandon Simmons,24,student,35924,Vasai-Virar,medium,0.1606082554319206,650,81,Wallet,Married
prod_user_0310,Joanna Watson-Holmes,25,young_professional,56972,Coimbatore,high,0.32569764860814754,666,19,Card,Married
prod_user_0311,Ronald Davis,41,senior_professional,339888,Amritsar,low,0.17870601863570829,775,87,NetBanking,Divorced
prod_user_0312,Kalpit Bhasin,44,entrepreneur,486612,Vijayawada,medium,0.20437739123102633,767,28,NetBanking,Divorced
prod_user_0313,Leonard Sheppard,57,retiree,42556,Ahmedabad,low,0.135358495798497,728,29,NetBanking,Divorced
prod_user_0314,Irya Sampath,44,family_oriented,151833,Faridabad,medium,0.27892774523317954,797,60,Card,Married
prod_user_0315,Dawn Foster,20,student,46366,Kanpur,medium,0.12344630392883134,635,46,Wallet,Single
prod_user_0316,Jordan Moore,56,retiree,72059,Faridabad,low,0.24538267583370518,699,77,Wallet,Married
prod_user_0317,Brian Bruce,25,student,37238,Coimbatore,high,0.12330492679095285,621,9,Card,Married
prod_user_0318,Donald Perez,26,young_professional,59470,Coimbatore,high,0.1504626932309721,767,101,Wallet,Divorced
prod_user_0319,Vanessa Cardenas,58,retiree,39969,Raipur,low,0.3325339083591987,743,111,UPI,Divorced
prod_user_0320,Danny Randall,42,entrepreneur,304157,Bhopal,high,0.1307249316632495,817,44,UPI,Married
prod_user_0321,Denis Phillips,46,senior_professional,145604,Bhopal,medium,0.3595871411128887,680,32,NetBanking,Divorced
prod_user_0322,Dayamai Nori,75,retiree,81120,Indore,low,0.28484535993464655,850,110,Card,Single
prod_user_0323,Sergio Knight,66,retiree,94767,Ghaziabad,low,0.27905730576537974,693,96,NetBanking,Married
prod_user_0324,Patrick Bonilla,63,retiree,92425,Rajkot,low,0.14067667192840275,842,13,NetBanking,Divorced
prod_user_0325,Krisha Saini,32,family_oriented,115451,Meerut,low,0.3134184546517508,713,68,Card,Divorced
prod_user_0326,Jacob Griffith,22,student,37146,Meerut,high,0.11779875838255467,623,71,NetBanking,Divorced
prod_user_0327,Luke Young,49,senior_professional,355875,Kolkata,medium,0.27458666340069415,848,99,Wallet,Divorced
prod_user_0328,Chandran Bumb,23,student,14150,Indore,high,0.08267449025228088,709,69,NetBanking,Married
prod_user_0329,Jeff Lawson,33,freelancer,128540,Ludhiana,medium,0.26984263327514213,774,120,UPI,Single
prod_user_0330,Paul Wilson,32,young_professional,132745,Vasai-Virar,high,0.10488440571182334,690,64,UPI,Married
prod_user_0331,Michael Watkins,32,family_oriented,281249,Kolkata,medium,0.14769323887174582,720,89,NetBanking,Married
prod_user_0332,Carl Thomas,27,young_professional,117098,Vadodara,medium,0.1155361825145965,810,98,Card,Married
prod_user_0333,Mrs. Christine Dougherty,19,student,16237,Jaipur,medium,0.08201317654193196,619,81,Card,Single
prod_user_0334,Bimala Narang,69,retiree,26217,Kalyan-Dombivali,low,0.30867913218641463,680,94,Card,Married
prod_user_0335,Widisha Sani,25,young_professional,80209,Pune,medium,0.3192290145291914,676,46,NetBanking,Married
prod_user_0336,Lajita Walia,40,family_oriented,252758,Surat,low,0.2924728445550952,823,14,UPI,Divorced
prod_user_0337,Lynda Doherty,20,student,38842,Rajkot,high,0.15836480395464836,638,84,Wallet,Single
prod_user_0338,Dr Alan Frost,30,freelancer,62724,Jabalpur,medium,0.14200394247273873,681,99,Wallet,Married
prod_user_0339,Marion Brown,35,entrepreneur,904504,Kolkata,medium,0.1743359124890737,815,37,NetBanking,Divorced
prod_user_0340,Pushti Ravel,32,young_professional,144796,Jodhpur,high,0.1616337154457326,805,30,Wallet,Married
prod_user_0341,Gavin Harris,18,student,25685,Dhanbad,high,0.10788283621453904,661,87,UPI,Single
prod_user_0342,Frederick Solis,55,retiree,72329,Rajkot,low,0.13959486421981063,795,52,Card,Married
prod_user_0343,Leigh Bell,26,freelancer,44375,Bangalore,medium,0.10413802771758723,705,13,Wallet,Divorced
prod_user_0344,Hitesh Kohli,55,senior_professional,473622,Kolkata,medium,0.2270725705515086,752,87,Card,Married
prod_user_0345,Kelly Foster,26,young_professional,40357,Raipur,medium,0.39229401530636865,689,47,Wallet,Divorced
prod_user_0346,Connie Maxwell,19,student,30327,Hyderabad,high,0.15949375661473125,661,37,UPI,Single
prod_user_0347,Yashvi Hari,28,entrepreneur,550394,Chandigarh,medium,0.19278701916205787,839,100,Card,Single
prod_user_0348,Tyler Brewer,24,young_professional,121946,Amritsar,medium,0.14914978928062228,738,72,NetBanking,Single
prod_user_0349,Harshil Dhingra,39,senior_professional,493098,Delhi,medium,0.3198807512665125,680,48,Wallet,Married
prod_user_0350,Lance Wolf,57,retiree,59465,Nashik,low,0.2488442706805418,780,13,Wallet,Divorced
prod_user_0351,Louise Watson,39,family_oriented,91237,Ahmedabad,medium,0.33199868597739546,796,35,UPI,Single
prod_user_0352,Dale Mitchell,24,freelancer,104107,Surat,medium,0.24152937687332146,748,28,UPI,Divorced
prod_user_0353,Maurice Bennett,37,freelancer,98855,Ghaziabad,high,0.17447895500717298,834,40,UPI,Divorced
prod_user_0354,Elliott Fleming,38,senior_professional,363214,Bangalore,low,0.1538033050816917,782,57,UPI,Married
prod_user_0355,Lori Hernandez,33,freelancer,121447,Mumbai,high,0.1259156567299919,766,53,Card,Married
prod_user_0356,Riya Mitter,64,retiree,56795,Nagpur,low,0.21048208830883564,776,99,Card,Single
prod_user_0357,Heather Jones,28,young_professional,33133,Mumbai,medium,0.2624635599846178,812,48,UPI,Divorced
prod_user_0358,Anthony Decker,48,entrepreneur,837540,Bhopal,high,0.1311847058054679,785,59,Wallet,Single
prod_user_0359,Yashica Rajagopalan,36,family_oriented,74386,Rajkot,low,0.3763823208916319,783,95,NetBanking,Married
prod_user_0360,Tiffany Stevenson,19,student,48061,Chennai,medium,0.12581416457911637,700,81,UPI,Single
prod_user_0361,Raghav Nagy,46,entrepreneur,212057,Meerut,medium,0.18750280721707108,730,95,NetBanking,Married
prod_user_0362,Tony Hayes,33,entrepreneur,319959,Jabalpur,medium,0.3830664058090284,684,19,Card,Single
prod_user_0363,Harshil Oza,42,family_oriented,172173,Agra,medium,0.22195376557276414,787,104,Card,Married
prod_user_0364,Tina Willis,49,senior_professional,238940,Vadodara,low,0.1271262664145575,825,111,UPI,Single
prod_user_0365,Raksha Sarna,34,freelancer,78882,Meerut,medium,0.3133472194855335,741,71,UPI,Divorced
prod_user_0366,Stewart Walsh,43,senior_professional,191156,Allahabad,low,0.38562898204712326,765,101,Card,Single
prod_user_0367,Jasmine Schroeder,28,entrepreneur,917946,Thane,medium,0.13643597665121462,665,22,Card,Married
prod_user_0368,Richard Pearson,55,senior_professional,438000,Chennai,low,0.274697140424219,716,8,UPI,Single
prod_user_0369,Mrs Maria Green,25,student,18440,Ahmedabad,medium,0.185761695557023,684,11,Wallet,Single
prod_user_0370,Miss Hayley Wood,41,family_oriented,265399,Kalyan-Dombivali,medium,0.24883791736397662,747,28,NetBanking,Single
prod_user_0371,Keith Shepherd,36,family_oriented,123362,Vijayawada,medium,0.36502713966808786,658,85,Card,Divorced
prod_user_0372,Steven Bell,50,senior_professional,316002,Faridabad,medium,0.11829372067985283,721,23,Wallet,Single
prod_user_0373,Melissa Myers,21,student,45629,Srinagar,medium,0.1984105423642301,691,75,Wallet,Single
prod_user_0374,Luke Gordon-Patel,53,senior_professional,363398,Delhi,medium,0.21651438237079013,696,46,Card,Single
prod_user_0375,Meagan Calderon,32,freelancer,55359,Jabalpur,high,0.25882968758962954,846,35,Card,Single
prod_user_0376,Marcus Green,35,family_oriented,119868,Coimbatore,low,0.3292149171152533,706,114,Wallet,Married
prod_user_0377,Miss Julie Evans,29,freelancer,86163,Agra,medium,0.2777558527544238,838,81,UPI,Divorced
prod_user_0378,Harita Sunder,23,student,47201,Dhanbad,medium,0.13446633362960278,648,75,NetBanking,Single
prod_user_0379,Laksh Dubey,26,entrepreneur,169641,Delhi,medium,0.16978700742497174,706,73,Wallet,Single
prod_user_0380,Harrison Tripathi,54,senior_professional,205625,Ghaziabad,low,0.20222771328003175,695,13,UPI,Single
prod_user_0381,Mr Mohamed Holt,59,retiree,39538,Chandigarh,low,0.3881676250827274,745,56,UPI,Married
prod_user_0382,Hilary Patel,45,senior_professional,171539,Madurai,low,0.3197056076273923,761,68,NetBanking,Single
prod_user_0383,Noah Sarma,23,student,24630,Jaipur,medium,0.10675761622207973,675,28,UPI,Divorced
prod_user_0384,Janya Khanna,67,retiree,99381,Vijayawada,low,0.15462452680406422,731,34,UPI,Married
prod_user_0385,Nicole Bowers,38,family_oriented,245387,Lucknow,low,0.17139877754481908,731,87,UPI,Divorced
prod_user_0386,Dayamai Singh,23,student,39270,Chennai,medium,0.08978186608443144,663,50,NetBanking,Single
prod_user_0387,Ridhi Shenoy,18,student,13155,Lucknow,high,0.11573302119886633,707,119,Wallet,Single
prod_user_0388,Kathryn Barnes,37,entrepreneur,443292,Coimbatore,high,0.1304285678911365,772,89,Card,Single
prod_user_0389,Lakshit Krishna,27,entrepreneur,913016,Visakhapatnam,medium,0.18847258393483907,731,19,UPI,Married
prod_user_0390,Kamya Chauhan,40,family_oriented,92180,Ludhiana,low,0.26411387758366944,673,82,Wallet,Divorced
prod_user_0391,Mr Patrick Short,28,young_professional,115673,Lucknow,medium,0.28219528769646574,761,12,UPI,Married
prod_user_0392,Shivani Varghese,34,family_oriented,157290,Bhopal,medium,0.2981793678138921,726,18,UPI,Married
prod_user_0393,Gavin Kapadia,72,retiree,89349,Kalyan-Dombivali,low,0.11635145551151542,650,17,NetBanking,Divorced
prod_user_0394,Tara Perry,25,student,23085,Madurai,medium,0.05386035390975286,643,43,UPI,Married
prod_user_0395,Cynthia Vang,27,freelancer,120832,Visakhapatnam,high,0.24128333588487688,819,17,Wallet,Single
prod_user_0396,Fernando Garcia,47,senior_professional,293672,Vasai-Virar,low,0.23373258123833746,717,65,NetBanking,Single
prod_user_0397,Mohammed James,32,freelancer,187913,Chandigarh,medium,0.14533920232706174,828,18,UPI,Divorced
prod_user_0398,Bhavini Sodhi,52,senior_professional,317048,Amritsar,low,0.26608057184737266,749,59,Wallet,Divorced
prod_user_0399,Mr Jay Jones,43,family_oriented,128342,Bangalore,low,0.21844130956257254,832,70,Card,Single
prod_user_0400,Hannah Brown,38,freelancer,85319,Jaipur,medium,0.3916494635013271,699,11,Wallet,Single
prod_user_0401,Pallavi Choudhry,24,student,23232,Ghaziabad,medium,0.17511621780140063,666,99,UPI,Single
prod_user_0402,Bryan Allen,42,entrepreneur,491656,Varanasi,high,0.3569872541938741,783,117,UPI,Divorced
prod_user_0403,Dr Ryan Griffiths,73,retiree,93493,Surat,low,0.13375565278778015,688,78,UPI,Single
prod_user_0404,Alexis Robertson,58,retiree,62498,Faridabad,low,0.36336806880881645,717,89,Wallet,Divorced
prod_user_0405,Bishakha Sanghvi,70,retiree,29910,Vijayawada,low,0.18262424261042615,686,83,Wallet,Single
prod_user_0406,Wridesh Saha,35,entrepreneur,799056,Pimpri-Chinchwad,medium,0.11478729265723336,771,120,NetBanking,Single
prod_user_0407,Jalsa Bir,44,senior_professional,263026,Pune,medium,0.35285397058342227,828,117,Card,Single
prod_user_0408,Howard Fitzgerald,49,senior_professional,268227,Guwahati,medium,0.31863982398086654,804,17,Card,Married
prod_user_0409,Mark Black,41,family_oriented,244234,Hyderabad,medium,0.327847988567877,745,71,Card,Single
prod_user_0410,James Brooks,51,senior_professional,311489,Coimbatore,low,0.3341549288882957,784,9,Card,Single
prod_user_0411,Eleanor Pearson,30,freelancer,55106,Nashik,medium,0.10992131335239558,662,96,Card,Married
prod_user_0412,Matthew Garcia,49,senior_professional,364831,Delhi,medium,0.29062294272275324,681,36,NetBanking,Married
prod_user_0413,Mohammed Browne-Parsons,69,retiree,48276,Agra,low,0.2760640745267281,739,26,NetBanking,Divorced
prod_user_0414,Carrie Maxwell,26,freelancer,114729,Coimbatore,medium,0.21596970122229542,691,105,Card,Single
prod_user_0415,Mrs. Catherine Taylor,21,student,23548,Delhi,high,0.14773809992839454,731,116,UPI,Single
prod_user_0416,Dr Jack Harris,29,entrepreneur,753818,Thane,medium,0.2803425851483602,652,38,NetBanking,Divorced
prod_user_0417,Benjamin Mutti,22,student,37774,Visakhapatnam,high,0.17773792596389637,717,33,Wallet,Married
prod_user_0418,Virginia Daniels,24,student,48304,Allahabad,medium,0.051102135902099735,695,88,NetBanking,Married
prod_user_0419,Matthew Mitchell,19,student,41571,Madurai,medium,0.10044254808317232,670,47,NetBanking,Single
prod_user_0420,Anjali Dash,55,senior_professional,472817,Bhopal,medium,0.1565080243720024,782,13,Wallet,Divorced
prod_user_0421,James Gonzales,39,senior_professional,478160,Visakhapatnam,low,0.2966201711387325,725,59,Wallet,Married
prod_user_0422,Cody Holt,18,student,48209,Raipur,medium,0.101475057445336,656,87,Wallet,Single
prod_user_0423,Kelly Owen,23,student,43247,Kanpur,high,0.17681288663668931,742,43,UPI,Married
prod_user_0424,Mrs Alexandra Foster,36,family_oriented,240103,Guwahati,low,0.3840770140581855,735,17,Card,Married
prod_user_0425,Ekani Chauhan,37,family_oriented,160224,Patna,medium,0.21150472892945835,799,65,UPI,Married
prod_user_0426,Chakrika Mohan,32,young_professional,106490,Jodhpur,medium,0.24166590472182498,699,21,Wallet,Divorced
prod_user_0427,Jessica Norris,48,senior_professional,128344,Ludhiana,low,0.14120957775193718,701,58,Wallet,Single
prod_user_0428,Nicholas Buck,40,senior_professional,142368,Ghaziabad,medium,0.1997888340749579,695,87,UPI,Single
prod_user_0429,Miss Frances Robinson,33,entrepreneur,294553,Dhanbad,medium,0.27288367472101094,690,106,UPI,Single
prod_user_0430,Nidra Patla,68,retiree,81283,Faridabad,low,0.22870763458012305,772,6,UPI,Divorced
prod_user_0431,Mr Stephen Wilkins,39,family_oriented,299054,Amritsar,low,0.3676019176592227,843,30,UPI,Divorced
prod_user_0432,Gerald Howells,32,young_professional,126154,Vadodara,medium,0.16787971338672505,738,22,UPI,Married
prod_user_0433,Jeevika Pathak,73,retiree,65123,Vadodara,low,0.1195861067410793,661,43,Wallet,Divorced
prod_user_0434,Amanda Hernandez,74,retiree,93697,Jaipur,low,0.23009956901067655,825,49,Wallet,Married
prod_user_0435,Jacqueline Hines,30,freelancer,83223,Jaipur,high,0.10573741993699583,707,33,UPI,Divorced
prod_user_0436,Jasmine Owen,60,retiree,41143,Faridabad,low,0.3133330270287552,659,118,NetBanking,Divorced
prod_user_0437,Danielle Wilson,56,retiree,31286,Hyderabad,low,0.29607028552022585,655,94,UPI,Married
prod_user_0438,Rachael Weston,37,entrepreneur,204598,Indore,high,0.2423189014983212,689,94,UPI,Married
prod_user_0439,Holly Russell,46,entrepreneur,180885,Jaipur,high,0.286839333040195,829,59,UPI,Divorced
prod_user_0440,Kenneth Turner,19,student,28527,Nagpur,medium,0.16771400992527274,727,83,Card,Single
prod_user_0441,Yvonne Gonzalez,32,freelancer,177139,Patna,medium,0.2073765509652423,754,26,UPI,Divorced
prod_user_0442,Siya Gera,31,entrepreneur,796634,Mumbai,high,0.19918108485901043,650,91,UPI,Single
prod_user_0443,Samuel Barker,39,freelancer,79097,Pune,medium,0.3338578667753309,669,38,Card,Married
prod_user_0444,Michelle Pierce,43,senior_professional,343415,Bangalore,low,0.12994267451728525,694,115,NetBanking,Married
prod_user_0445,Sarah Joseph,34,freelancer,151672,Bangalore,medium,0.1284995410991741,844,7,Card,Divorced
prod_user_0446,Nicholas James,20,student,31539,Kolkata,high,0.1841791426066844,668,53,NetBanking,Single
prod_user_0447,Helen Robinson,31,family_oriented,155061,Faridabad,medium,0.3886929790449263,719,94,Wallet,Married
prod_user_0448,Wakeeta Bal,20,student,17409,Lucknow,medium,0.15442548102856923,615,19,Wallet,Single
prod_user_0449,Jackie Lara,70,retiree,99572,Agra,low,0.15437816816119065,747,84,UPI,Divorced
prod_user_0450,Irene Young,28,freelancer,166636,Vasai-Virar,high,0.13388124381213024,755,11,UPI,Married
prod_user_0451,Mitali Srinivas,23,student,10810,Amritsar,medium,0.19668433363261978,686,72,UPI,Married
prod_user_0452,Dr Carly Ford,21,student,41583,Surat,high,0.14955659658792866,698,113,UPI,Single
prod_user_0453,Joanna Frazier,32,young_professional,50568,Chennai,high,0.3555613454338199,692,102,Wallet,Married
prod_user_0454,Ronald Arnold,38,family_oriented,122917,Guwahati,low,0.25207879965612257,790,54,Wallet,Single
prod_user_0455,Emily Williams,29,young_professional,88220,Vasai-Virar,high,0.1264059585107622,777,46,UPI,Married
prod_user_0456,Zarna Dua,18,student,16726,Allahabad,high,0.11185078215133243,742,6,UPI,Single
prod_user_0457,Frank Fletcher,33,freelancer,173257,Ludhiana,medium,0.29637879506828124,766,52,UPI,Single
prod_user_0458,Kelly Campbell,38,freelancer,127024,Vasai-Virar,high,0.3149974204387528,743,20,UPI,Divorced
prod_user_0459,Ronith Maharaj,28,family_oriented,139484,Allahabad,medium,0.34896516569032043,724,72,NetBanking,Divorced
prod_user_0460,Girik Thakkar,22,young_professional,147555,Rajkot,medium,0.2477266426543501,833,19,NetBanking,Divorced
prod_user_0461,Naomi Howarth,34,family_oriented,81652,Nagpur,medium,0.16467685131068382,850,97,NetBanking,Single
prod_user_0462,Geetika Barman,37,freelancer,52189,Varanasi,medium,0.3316435520911687,765,90,Card,Married
prod_user_0463,Chakradev Lanka,30,young_professional,126497,Jabalpur,medium,0.265967898671273,760,67,Card,Divorced
prod_user_0464,Jemma Fletcher,60,retiree,41827,Gwalior,low,0.21622167376619983,803,118,NetBanking,Divorced
prod_user_0465,Rachael Gregory,38,entrepreneur,713576,Patna,medium,0.18207876398683337,737,63,Card,Single
prod_user_0466,Sian Andrews-Jones,44,entrepreneur,809018,Ghaziabad,high,0.35292232938444834,790,97,Card,Single
prod_user_0467,Miss Carole Ford,37,family_oriented,229991,Guwahati,medium,0.37635752932512845,683,28,NetBanking,Divorced
prod_user_0468,Ria Sagar,27,young_professional,103699,Rajkot,high,0.27484188132875753,820,92,NetBanking,Married
prod_user_0469,Gerald Thomas,24,freelancer,177030,Hyderabad,medium,0.10758164237634163,687,91,UPI,Single
prod_user_0470,Miss Suzanne Clarke,40,senior_professional,250269,Patna,medium,0.1439285170422088,665,32,UPI,Married
prod_user_0471,Ashley Allen,38,freelancer,66864,Faridabad,medium,0.3227238207618582,793,36,NetBanking,Divorced
prod_user_0472,Shivani Kota,18,student,35007,Allahabad,high,0.11248493562270176,680,12,UPI,Single
prod_user_0473,Chandresh Mannan,22,student,23309,Jabalpur,high,0.1744975222932717,694,75,Card,Divorced
prod_user_0474,Jennifer Estes,37,family_oriented,167654,Kanpur,low,0.3950359970688646,669,28,UPI,Married
prod_user_0475,Dhriti Gupta,28,young_professional,66583,Visakhapatnam,high,0.1390199590346117,799,6,NetBanking,Married
prod_user_0476,Yutika Sibal,20,student,12617,Madurai,medium,0.18929423576887328,613,84,NetBanking,Single
prod_user_0477,Kathleen Davis,50,entrepreneur,675495,Ghaziabad,high,0.12186423864371651,831,73,Card,Single
prod_user_0478,Tracy Lewis,57,retiree,91209,Meerut,low,0.22477937313112653,787,17,NetBanking,Single
prod_user_0479,Douglas Harper,38,family_oriented,136787,Vijayawada,medium,0.18807230715106116,842,73,Wallet,Divorced
prod_user_0480,Damian Hussain,24,freelancer,70073,Vijayawada,high,0.23370017388540776,814,85,Card,Single
prod_user_0481,Raagini Desai,23,student,34993,Patna,medium,0.1078813902176066,738,9,NetBanking,Divorced
prod_user_0482,Pamela Diaz,40,freelancer,156800,Nagpur,high,0.11315549827315052,816,47,UPI,Single
prod_user_0483,Justin Cox,45,family_oriented,189776,Chandigarh,low,0.28807992279262506,703,86,Card,Divorced
prod_user_0484,Jonathan Duran,28,entrepreneur,290565,Surat,high,0.2939683477955036,668,9,Wallet,Divorced
prod_user_0485,Lisa Carr,36,senior_professional,145886,Allahabad,low,0.11628042126743232,714,15,Card,Married
prod_user_0486,Meera Prakash,37,entrepreneur,548039,Faridabad,high,0.22990751039178128,654,92,UPI,Divorced
prod_user_0487,Holly Thomas,32,young_professional,124409,Bangalore,medium,0.3267881790085533,799,95,UPI,Married
prod_user_0488,Marc Knight,58,retiree,62989,Vasai-Virar,low,0.2819697523560492,722,54,Wallet,Divorced
prod_user_0489,Laksh Nath,29,young_professional,50489,Raipur,medium,0.14091443809886406,750,43,Card,Married
